,image_id,categorical_label,path
13348,ISIC_0032061_g_copy,1,images/copy_120_90/ISIC_0032061_g_copy.jpg
12498,ISIC_0027846_bl_copy,1,images/copy_120_90/ISIC_0027846_bl_copy.jpg
8607,ISIC_0026654,5,images/HAM10000_images_part_1/ISIC_0026654.jpg
6752,ISIC_0028803,5,images/HAM10000_images_part_1/ISIC_0028803.jpg
13422,ISIC_0030021_max_copy,3,images/copy_120_90/ISIC_0030021_max_copy.jpg
11697,ISIC_0029899_b_copy,1,images/copy_120_90/ISIC_0029899_b_copy.jpg
14655,ISIC_0029514_max_copy,6,images/copy_120_90/ISIC_0029514_max_copy.jpg
8723,ISIC_0027382,5,images/HAM10000_images_part_1/ISIC_0027382.jpg
2372,ISIC_0033591,6,images/HAM10000_images_part_2/ISIC_0033591.jpg
15569,ISIC_0031276_bl_copy,6,images/copy_120_90/ISIC_0031276_bl_copy.jpg
14574,ISIC_0030956_max_copy,6,images/copy_120_90/ISIC_0030956_max_copy.jpg
5985,ISIC_0026837,5,images/HAM10000_images_part_1/ISIC_0026837.jpg
10961,ISIC_0028076_b_copy,0,images/copy_120_90/ISIC_0028076_b_copy.jpg
277,ISIC_0029548,2,images/HAM10000_images_part_2/ISIC_0029548.jpg
13713,ISIC_0029783_g_copy,3,images/copy_120_90/ISIC_0029783_g_copy.jpg
5188,ISIC_0028072,5,images/HAM10000_images_part_1/ISIC_0028072.jpg
4069,ISIC_0029688,5,images/HAM10000_images_part_2/ISIC_0029688.jpg
4622,ISIC_0028324,5,images/HAM10000_images_part_1/ISIC_0028324.jpg
8418,ISIC_0024428,5,images/HAM10000_images_part_1/ISIC_0024428.jpg
6866,ISIC_0028401,5,images/HAM10000_images_part_1/ISIC_0028401.jpg
4272,ISIC_0026678,5,images/HAM10000_images_part_1/ISIC_0026678.jpg
2627,ISIC_0034047,1,images/HAM10000_images_part_2/ISIC_0034047.jpg
678,ISIC_0029588,2,images/HAM10000_images_part_2/ISIC_0029588.jpg
10285,ISIC_0028132_b_copy,0,images/copy_120_90/ISIC_0028132_b_copy.jpg
6655,ISIC_0031409,5,images/HAM10000_images_part_2/ISIC_0031409.jpg
3928,ISIC_0026715,5,images/HAM10000_images_part_1/ISIC_0026715.jpg
10671,ISIC_0029567_r_copy,0,images/copy_120_90/ISIC_0029567_r_copy.jpg
7667,ISIC_0033566,5,images/HAM10000_images_part_2/ISIC_0033566.jpg
2336,ISIC_0028714,6,images/HAM10000_images_part_1/ISIC_0028714.jpg
10111,ISIC_0024562_r_copy,0,images/copy_120_90/ISIC_0024562_r_copy.jpg
7766,ISIC_0033398,5,images/HAM10000_images_part_2/ISIC_0033398.jpg
4464,ISIC_0026946,5,images/HAM10000_images_part_1/ISIC_0026946.jpg
14120,ISIC_0033808_bl_copy,3,images/copy_120_90/ISIC_0033808_bl_copy.jpg
9799,ISIC_0026466,0,images/HAM10000_images_part_1/ISIC_0026466.jpg
378,ISIC_0024773,2,images/HAM10000_images_part_1/ISIC_0024773.jpg
7375,ISIC_0032612,5,images/HAM10000_images_part_2/ISIC_0032612.jpg
14534,ISIC_0025599_bl_copy,6,images/copy_120_90/ISIC_0025599_bl_copy.jpg
12776,ISIC_0024949_g_copy,1,images/copy_120_90/ISIC_0024949_g_copy.jpg
12672,ISIC_0024799_g_copy,1,images/copy_120_90/ISIC_0024799_g_copy.jpg
7488,ISIC_0032676,5,images/HAM10000_images_part_2/ISIC_0032676.jpg
3019,ISIC_0026824,5,images/HAM10000_images_part_1/ISIC_0026824.jpg
1565,ISIC_0034313,4,images/HAM10000_images_part_2/ISIC_0034313.jpg
10091,ISIC_0026872_r_copy,0,images/copy_120_90/ISIC_0026872_r_copy.jpg
5851,ISIC_0028676,5,images/HAM10000_images_part_1/ISIC_0028676.jpg
11150,ISIC_0029713_bl_copy,0,images/copy_120_90/ISIC_0029713_bl_copy.jpg
5122,ISIC_0029144,5,images/HAM10000_images_part_1/ISIC_0029144.jpg
9671,ISIC_0025652,5,images/HAM10000_images_part_1/ISIC_0025652.jpg
2177,ISIC_0029642,4,images/HAM10000_images_part_2/ISIC_0029642.jpg
7149,ISIC_0033775,5,images/HAM10000_images_part_2/ISIC_0033775.jpg
385,ISIC_0027344,2,images/HAM10000_images_part_1/ISIC_0027344.jpg
8685,ISIC_0024908,5,images/HAM10000_images_part_1/ISIC_0024908.jpg
15449,ISIC_0026490_r_copy,6,images/copy_120_90/ISIC_0026490_r_copy.jpg
7733,ISIC_0034029,5,images/HAM10000_images_part_2/ISIC_0034029.jpg
2329,ISIC_0024904,6,images/HAM10000_images_part_1/ISIC_0024904.jpg
6456,ISIC_0027952,5,images/HAM10000_images_part_1/ISIC_0027952.jpg
3578,ISIC_0030519,5,images/HAM10000_images_part_2/ISIC_0030519.jpg
12801,ISIC_0026687_b_copy,1,images/copy_120_90/ISIC_0026687_b_copy.jpg
10309,ISIC_0031940_b_copy,0,images/copy_120_90/ISIC_0031940_b_copy.jpg
14852,ISIC_0032919_trans_copy,6,images/copy_120_90/ISIC_0032919_trans_copy.jpg
6325,ISIC_0031139,5,images/HAM10000_images_part_2/ISIC_0031139.jpg
8839,ISIC_0027197,5,images/HAM10000_images_part_1/ISIC_0027197.jpg
13302,ISIC_0024829_bl_copy,1,images/copy_120_90/ISIC_0024829_bl_copy.jpg
11175,ISIC_0031506_r_copy,0,images/copy_120_90/ISIC_0031506_r_copy.jpg
1849,ISIC_0034051,4,images/HAM10000_images_part_2/ISIC_0034051.jpg
6145,ISIC_0027995,5,images/HAM10000_images_part_1/ISIC_0027995.jpg
6028,ISIC_0028948,5,images/HAM10000_images_part_1/ISIC_0028948.jpg
7994,ISIC_0033955,5,images/HAM10000_images_part_2/ISIC_0033955.jpg
2172,ISIC_0025814,4,images/HAM10000_images_part_1/ISIC_0025814.jpg
11477,ISIC_0028085_b_copy,1,images/copy_120_90/ISIC_0028085_b_copy.jpg
11666,ISIC_0031284_bl_copy,1,images/copy_120_90/ISIC_0031284_bl_copy.jpg
15470,ISIC_0027888_bl_copy,6,images/copy_120_90/ISIC_0027888_bl_copy.jpg
8328,ISIC_0025412,5,images/HAM10000_images_part_1/ISIC_0025412.jpg
5631,ISIC_0027762,5,images/HAM10000_images_part_1/ISIC_0027762.jpg
9887,ISIC_0030549,0,images/HAM10000_images_part_2/ISIC_0030549.jpg
452,ISIC_0032123,2,images/HAM10000_images_part_2/ISIC_0032123.jpg
840,ISIC_0026631,2,images/HAM10000_images_part_1/ISIC_0026631.jpg
1,ISIC_0025030,2,images/HAM10000_images_part_1/ISIC_0025030.jpg
14595,ISIC_0030770_g_copy,6,images/copy_120_90/ISIC_0030770_g_copy.jpg
9350,ISIC_0032388,5,images/HAM10000_images_part_2/ISIC_0032388.jpg
11961,ISIC_0033666_b_copy,1,images/copy_120_90/ISIC_0033666_b_copy.jpg
10328,ISIC_0026625_g_copy,0,images/copy_120_90/ISIC_0026625_g_copy.jpg
2565,ISIC_0027478,1,images/HAM10000_images_part_1/ISIC_0027478.jpg
6058,ISIC_0030044,5,images/HAM10000_images_part_2/ISIC_0030044.jpg
5277,ISIC_0027777,5,images/HAM10000_images_part_1/ISIC_0027777.jpg
4242,ISIC_0025997,5,images/HAM10000_images_part_1/ISIC_0025997.jpg
5506,ISIC_0025371,5,images/HAM10000_images_part_1/ISIC_0025371.jpg
12052,ISIC_0024666_g_copy,1,images/copy_120_90/ISIC_0024666_g_copy.jpg
1356,ISIC_0029212,4,images/HAM10000_images_part_1/ISIC_0029212.jpg
12743,ISIC_0030181_r_copy,1,images/copy_120_90/ISIC_0030181_r_copy.jpg
1436,ISIC_0028489,4,images/HAM10000_images_part_1/ISIC_0028489.jpg
7446,ISIC_0033992,5,images/HAM10000_images_part_2/ISIC_0033992.jpg
14662,ISIC_0027672_rot_copy,6,images/copy_120_90/ISIC_0027672_rot_copy.jpg
12578,ISIC_0032307_bl_copy,1,images/copy_120_90/ISIC_0032307_bl_copy.jpg
162,ISIC_0033761,2,images/HAM10000_images_part_2/ISIC_0033761.jpg
13031,ISIC_0029123_r_copy,1,images/copy_120_90/ISIC_0029123_r_copy.jpg
15089,ISIC_0030070_r_copy,6,images/copy_120_90/ISIC_0030070_r_copy.jpg
8608,ISIC_0029369,5,images/HAM10000_images_part_2/ISIC_0029369.jpg
13883,ISIC_0025622_r_copy,3,images/copy_120_90/ISIC_0025622_r_copy.jpg
6579,ISIC_0029350,5,images/HAM10000_images_part_2/ISIC_0029350.jpg
8805,ISIC_0026786,5,images/HAM10000_images_part_1/ISIC_0026786.jpg
4814,ISIC_0024895,5,images/HAM10000_images_part_1/ISIC_0024895.jpg
3269,ISIC_0030550,5,images/HAM10000_images_part_2/ISIC_0030550.jpg
10461,ISIC_0026492_b_copy,0,images/copy_120_90/ISIC_0026492_b_copy.jpg
3712,ISIC_0028821,5,images/HAM10000_images_part_1/ISIC_0028821.jpg
7040,ISIC_0026743,5,images/HAM10000_images_part_1/ISIC_0026743.jpg
14160,ISIC_0030830_max_copy,3,images/copy_120_90/ISIC_0030830_max_copy.jpg
445,ISIC_0025928,2,images/HAM10000_images_part_1/ISIC_0025928.jpg
9077,ISIC_0028571,5,images/HAM10000_images_part_1/ISIC_0028571.jpg
11012,ISIC_0029500_g_copy,0,images/copy_120_90/ISIC_0029500_g_copy.jpg
7731,ISIC_0033940,5,images/HAM10000_images_part_2/ISIC_0033940.jpg
5422,ISIC_0028171,5,images/HAM10000_images_part_1/ISIC_0028171.jpg
11308,ISIC_0033084_g_copy,0,images/copy_120_90/ISIC_0033084_g_copy.jpg
3137,ISIC_0028779,5,images/HAM10000_images_part_1/ISIC_0028779.jpg
8102,ISIC_0025993,5,images/HAM10000_images_part_1/ISIC_0025993.jpg
1101,ISIC_0027613,3,images/HAM10000_images_part_1/ISIC_0027613.jpg
15250,ISIC_0031706_median_copy,6,images/copy_120_90/ISIC_0031706_median_copy.jpg
12111,ISIC_0029192_r_copy,1,images/copy_120_90/ISIC_0029192_r_copy.jpg
4427,ISIC_0028927,5,images/HAM10000_images_part_1/ISIC_0028927.jpg
1358,ISIC_0027616,4,images/HAM10000_images_part_1/ISIC_0027616.jpg
1312,ISIC_0027102,4,images/HAM10000_images_part_1/ISIC_0027102.jpg
7761,ISIC_0032714,5,images/HAM10000_images_part_2/ISIC_0032714.jpg
1936,ISIC_0026268,4,images/HAM10000_images_part_1/ISIC_0026268.jpg
1484,ISIC_0033678,4,images/HAM10000_images_part_2/ISIC_0033678.jpg
2941,ISIC_0032222,1,images/HAM10000_images_part_2/ISIC_0032222.jpg
11955,ISIC_0033571_r_copy,1,images/copy_120_90/ISIC_0033571_r_copy.jpg
6130,ISIC_0030651,5,images/HAM10000_images_part_2/ISIC_0030651.jpg
7896,ISIC_0033435,5,images/HAM10000_images_part_2/ISIC_0033435.jpg
1814,ISIC_0033586,4,images/HAM10000_images_part_2/ISIC_0033586.jpg
59,ISIC_0025286,2,images/HAM10000_images_part_1/ISIC_0025286.jpg
760,ISIC_0024786,2,images/HAM10000_images_part_1/ISIC_0024786.jpg
219,ISIC_0033453,2,images/HAM10000_images_part_2/ISIC_0033453.jpg
7252,ISIC_0029656,5,images/HAM10000_images_part_2/ISIC_0029656.jpg
6650,ISIC_0029875,5,images/HAM10000_images_part_2/ISIC_0029875.jpg
10873,ISIC_0029638_b_copy,0,images/copy_120_90/ISIC_0029638_b_copy.jpg
10379,ISIC_0026992_r_copy,0,images/copy_120_90/ISIC_0026992_r_copy.jpg
14208,ISIC_0026471_g_copy,3,images/copy_120_90/ISIC_0026471_g_copy.jpg
7226,ISIC_0033003,5,images/HAM10000_images_part_2/ISIC_0033003.jpg
12859,ISIC_0027722_r_copy,1,images/copy_120_90/ISIC_0027722_r_copy.jpg
5675,ISIC_0026304,5,images/HAM10000_images_part_1/ISIC_0026304.jpg
5827,ISIC_0030633,5,images/HAM10000_images_part_2/ISIC_0030633.jpg
13208,ISIC_0026154_g_copy,1,images/copy_120_90/ISIC_0026154_g_copy.jpg
652,ISIC_0024612,2,images/HAM10000_images_part_1/ISIC_0024612.jpg
5753,ISIC_0025315,5,images/HAM10000_images_part_1/ISIC_0025315.jpg
15069,ISIC_0027210_max_copy,6,images/copy_120_90/ISIC_0027210_max_copy.jpg
8959,ISIC_0024882,5,images/HAM10000_images_part_1/ISIC_0024882.jpg
6856,ISIC_0028385,5,images/HAM10000_images_part_1/ISIC_0028385.jpg
4376,ISIC_0026300,5,images/HAM10000_images_part_1/ISIC_0026300.jpg
9031,ISIC_0032035,5,images/HAM10000_images_part_2/ISIC_0032035.jpg
12078,ISIC_0033499_bl_copy,1,images/copy_120_90/ISIC_0033499_bl_copy.jpg
13366,ISIC_0025260_bl_copy,1,images/copy_120_90/ISIC_0025260_bl_copy.jpg
12227,ISIC_0025576_r_copy,1,images/copy_120_90/ISIC_0025576_r_copy.jpg
12347,ISIC_0030737_r_copy,1,images/copy_120_90/ISIC_0030737_r_copy.jpg
15661,ISIC_0026068_rot_copy,6,images/copy_120_90/ISIC_0026068_rot_copy.jpg
1583,ISIC_0033287,4,images/HAM10000_images_part_2/ISIC_0033287.jpg
1287,ISIC_0027769,4,images/HAM10000_images_part_1/ISIC_0027769.jpg
1815,ISIC_0033226,4,images/HAM10000_images_part_2/ISIC_0033226.jpg
7082,ISIC_0028751,5,images/HAM10000_images_part_1/ISIC_0028751.jpg
7705,ISIC_0032801,5,images/HAM10000_images_part_2/ISIC_0032801.jpg
10143,ISIC_0029634_r_copy,0,images/copy_120_90/ISIC_0029634_r_copy.jpg
2122,ISIC_0030616,4,images/HAM10000_images_part_2/ISIC_0030616.jpg
4066,ISIC_0024656,5,images/HAM10000_images_part_1/ISIC_0024656.jpg
6718,ISIC_0027444,5,images/HAM10000_images_part_1/ISIC_0027444.jpg
8388,ISIC_0029493,5,images/HAM10000_images_part_2/ISIC_0029493.jpg
15556,ISIC_0025249_median_copy,6,images/copy_120_90/ISIC_0025249_median_copy.jpg
9616,ISIC_0033597,5,images/HAM10000_images_part_2/ISIC_0033597.jpg
6628,ISIC_0027921,5,images/HAM10000_images_part_1/ISIC_0027921.jpg
6335,ISIC_0028704,5,images/HAM10000_images_part_1/ISIC_0028704.jpg
12857,ISIC_0029820_b_copy,1,images/copy_120_90/ISIC_0029820_b_copy.jpg
11302,ISIC_0033705_bl_copy,0,images/copy_120_90/ISIC_0033705_bl_copy.jpg
2930,ISIC_0029352,1,images/HAM10000_images_part_2/ISIC_0029352.jpg
7327,ISIC_0033292,5,images/HAM10000_images_part_2/ISIC_0033292.jpg
12539,ISIC_0031597_r_copy,1,images/copy_120_90/ISIC_0031597_r_copy.jpg
12072,ISIC_0032611_g_copy,1,images/copy_120_90/ISIC_0032611_g_copy.jpg
3822,ISIC_0030239,5,images/HAM10000_images_part_2/ISIC_0030239.jpg
12312,ISIC_0030644_g_copy,1,images/copy_120_90/ISIC_0030644_g_copy.jpg
9563,ISIC_0034248,5,images/HAM10000_images_part_2/ISIC_0034248.jpg
14500,ISIC_0024904_rot_copy,6,images/copy_120_90/ISIC_0024904_rot_copy.jpg
14836,ISIC_0032614_median_copy,6,images/copy_120_90/ISIC_0032614_median_copy.jpg
4593,ISIC_0030884,5,images/HAM10000_images_part_2/ISIC_0030884.jpg
11202,ISIC_0026040_bl_copy,0,images/copy_120_90/ISIC_0026040_bl_copy.jpg
9053,ISIC_0030061,5,images/HAM10000_images_part_2/ISIC_0030061.jpg
5150,ISIC_0030686,5,images/HAM10000_images_part_2/ISIC_0030686.jpg
4171,ISIC_0025976,5,images/HAM10000_images_part_1/ISIC_0025976.jpg
14039,ISIC_0033626_bl_copy,3,images/copy_120_90/ISIC_0033626_bl_copy.jpg
4680,ISIC_0032117,5,images/HAM10000_images_part_2/ISIC_0032117.jpg
14053,ISIC_0033780_median_copy,3,images/copy_120_90/ISIC_0033780_median_copy.jpg
11948,ISIC_0032652_g_copy,1,images/copy_120_90/ISIC_0032652_g_copy.jpg
12112,ISIC_0029192_g_copy,1,images/copy_120_90/ISIC_0029192_g_copy.jpg
2224,ISIC_0031931,4,images/HAM10000_images_part_2/ISIC_0031931.jpg
12175,ISIC_0027814_r_copy,1,images/copy_120_90/ISIC_0027814_r_copy.jpg
3936,ISIC_0031156,5,images/HAM10000_images_part_2/ISIC_0031156.jpg
3886,ISIC_0032188,5,images/HAM10000_images_part_2/ISIC_0032188.jpg
12139,ISIC_0033979_r_copy,1,images/copy_120_90/ISIC_0033979_r_copy.jpg
5928,ISIC_0031315,5,images/HAM10000_images_part_2/ISIC_0031315.jpg
11123,ISIC_0026984_r_copy,0,images/copy_120_90/ISIC_0026984_r_copy.jpg
5306,ISIC_0030267,5,images/HAM10000_images_part_2/ISIC_0030267.jpg
363,ISIC_0028856,2,images/HAM10000_images_part_1/ISIC_0028856.jpg
13404,ISIC_0028880_max_copy,3,images/copy_120_90/ISIC_0028880_max_copy.jpg
12890,ISIC_0031520_bl_copy,1,images/copy_120_90/ISIC_0031520_bl_copy.jpg
9960,ISIC_0029827,0,images/HAM10000_images_part_2/ISIC_0029827.jpg
1962,ISIC_0024999,4,images/HAM10000_images_part_1/ISIC_0024999.jpg
5518,ISIC_0030634,5,images/HAM10000_images_part_2/ISIC_0030634.jpg
2431,ISIC_0031215,6,images/HAM10000_images_part_2/ISIC_0031215.jpg
7217,ISIC_0034144,5,images/HAM10000_images_part_2/ISIC_0034144.jpg
1508,ISIC_0025987,4,images/HAM10000_images_part_1/ISIC_0025987.jpg
6100,ISIC_0029737,5,images/HAM10000_images_part_2/ISIC_0029737.jpg
6158,ISIC_0029635,5,images/HAM10000_images_part_2/ISIC_0029635.jpg
15503,ISIC_0031065_r_copy,6,images/copy_120_90/ISIC_0031065_r_copy.jpg
1265,ISIC_0024729,4,images/HAM10000_images_part_1/ISIC_0024729.jpg
15478,ISIC_0024370_b_copy,6,images/copy_120_90/ISIC_0024370_b_copy.jpg
9726,ISIC_0028381,0,images/HAM10000_images_part_1/ISIC_0028381.jpg
4033,ISIC_0030657,5,images/HAM10000_images_part_2/ISIC_0030657.jpg
5117,ISIC_0025495,5,images/HAM10000_images_part_1/ISIC_0025495.jpg
8869,ISIC_0025106,5,images/HAM10000_images_part_1/ISIC_0025106.jpg
14068,ISIC_0033554_rot_copy,3,images/copy_120_90/ISIC_0033554_rot_copy.jpg
125,ISIC_0033184,2,images/HAM10000_images_part_2/ISIC_0033184.jpg
6410,ISIC_0028700,5,images/HAM10000_images_part_1/ISIC_0028700.jpg
13291,ISIC_0028653_r_copy,1,images/copy_120_90/ISIC_0028653_r_copy.jpg
12290,ISIC_0029278_bl_copy,1,images/copy_120_90/ISIC_0029278_bl_copy.jpg
13461,ISIC_0030555_g_copy,3,images/copy_120_90/ISIC_0030555_g_copy.jpg
8693,ISIC_0030535,5,images/HAM10000_images_part_2/ISIC_0030535.jpg
6642,ISIC_0024484,5,images/HAM10000_images_part_1/ISIC_0024484.jpg
11040,ISIC_0030344_g_copy,0,images/copy_120_90/ISIC_0030344_g_copy.jpg
10089,ISIC_0031198_b_copy,0,images/copy_120_90/ISIC_0031198_b_copy.jpg
14577,ISIC_0026693_g_copy,6,images/copy_120_90/ISIC_0026693_g_copy.jpg
12785,ISIC_0026865_b_copy,1,images/copy_120_90/ISIC_0026865_b_copy.jpg
6640,ISIC_0028213,5,images/HAM10000_images_part_1/ISIC_0028213.jpg
13130,ISIC_0031986_bl_copy,1,images/copy_120_90/ISIC_0031986_bl_copy.jpg
13754,ISIC_0027626_trans_copy,3,images/copy_120_90/ISIC_0027626_trans_copy.jpg
7995,ISIC_0033822,5,images/HAM10000_images_part_2/ISIC_0033822.jpg
4084,ISIC_0025242,5,images/HAM10000_images_part_1/ISIC_0025242.jpg
95,ISIC_0027023,2,images/HAM10000_images_part_1/ISIC_0027023.jpg
5553,ISIC_0032208,5,images/HAM10000_images_part_2/ISIC_0032208.jpg
14624,ISIC_0029889_bl_copy,6,images/copy_120_90/ISIC_0029889_bl_copy.jpg
7383,ISIC_0033242,5,images/HAM10000_images_part_2/ISIC_0033242.jpg
4050,ISIC_0026093,5,images/HAM10000_images_part_1/ISIC_0026093.jpg
845,ISIC_0029455,2,images/HAM10000_images_part_2/ISIC_0029455.jpg
12255,ISIC_0027631_r_copy,1,images/copy_120_90/ISIC_0027631_r_copy.jpg
2939,ISIC_0030138,1,images/HAM10000_images_part_2/ISIC_0030138.jpg
14364,ISIC_0025314_un_copy,3,images/copy_120_90/ISIC_0025314_un_copy.jpg
13398,ISIC_0028880_g_copy,3,images/copy_120_90/ISIC_0028880_g_copy.jpg
4450,ISIC_0024671,5,images/HAM10000_images_part_1/ISIC_0024671.jpg
5429,ISIC_0027792,5,images/HAM10000_images_part_1/ISIC_0027792.jpg
2432,ISIC_0027856,6,images/HAM10000_images_part_1/ISIC_0027856.jpg
13571,ISIC_0029248_bl_copy,3,images/copy_120_90/ISIC_0029248_bl_copy.jpg
7070,ISIC_0028195,5,images/HAM10000_images_part_1/ISIC_0028195.jpg
15184,ISIC_0031996_rot_copy,6,images/copy_120_90/ISIC_0031996_rot_copy.jpg
6599,ISIC_0030831,5,images/HAM10000_images_part_2/ISIC_0030831.jpg
8538,ISIC_0029736,5,images/HAM10000_images_part_2/ISIC_0029736.jpg
4268,ISIC_0030562,5,images/HAM10000_images_part_2/ISIC_0030562.jpg
8317,ISIC_0029724,5,images/HAM10000_images_part_2/ISIC_0029724.jpg
106,ISIC_0031639,2,images/HAM10000_images_part_2/ISIC_0031639.jpg
8735,ISIC_0027181,5,images/HAM10000_images_part_1/ISIC_0027181.jpg
13489,ISIC_0031002_b_copy,3,images/copy_120_90/ISIC_0031002_b_copy.jpg
5647,ISIC_0027701,5,images/HAM10000_images_part_1/ISIC_0027701.jpg
5941,ISIC_0031393,5,images/HAM10000_images_part_2/ISIC_0031393.jpg
3024,ISIC_0027725,5,images/HAM10000_images_part_1/ISIC_0027725.jpg
10258,ISIC_0031738_bl_copy,0,images/copy_120_90/ISIC_0031738_bl_copy.jpg
3170,ISIC_0030642,5,images/HAM10000_images_part_2/ISIC_0030642.jpg
11760,ISIC_0028858_g_copy,1,images/copy_120_90/ISIC_0028858_g_copy.jpg
6932,ISIC_0027408,5,images/HAM10000_images_part_1/ISIC_0027408.jpg
10103,ISIC_0030242_r_copy,0,images/copy_120_90/ISIC_0030242_r_copy.jpg
12891,ISIC_0031171_r_copy,1,images/copy_120_90/ISIC_0031171_r_copy.jpg
3449,ISIC_0028597,5,images/HAM10000_images_part_1/ISIC_0028597.jpg
3860,ISIC_0031714,5,images/HAM10000_images_part_2/ISIC_0031714.jpg
48,ISIC_0031691,2,images/HAM10000_images_part_2/ISIC_0031691.jpg
625,ISIC_0031716,2,images/HAM10000_images_part_2/ISIC_0031716.jpg
10923,ISIC_0029900_r_copy,0,images/copy_120_90/ISIC_0029900_r_copy.jpg
6311,ISIC_0029400,5,images/HAM10000_images_part_2/ISIC_0029400.jpg
12481,ISIC_0025975_b_copy,1,images/copy_120_90/ISIC_0025975_b_copy.jpg
10248,ISIC_0032455_g_copy,0,images/copy_120_90/ISIC_0032455_g_copy.jpg
5074,ISIC_0025962,5,images/HAM10000_images_part_1/ISIC_0025962.jpg
7786,ISIC_0033876,5,images/HAM10000_images_part_2/ISIC_0033876.jpg
7682,ISIC_0033243,5,images/HAM10000_images_part_2/ISIC_0033243.jpg
1442,ISIC_0030324,4,images/HAM10000_images_part_2/ISIC_0030324.jpg
12818,ISIC_0029524_bl_copy,1,images/copy_120_90/ISIC_0029524_bl_copy.jpg
8633,ISIC_0028186,5,images/HAM10000_images_part_1/ISIC_0028186.jpg
12126,ISIC_0032850_bl_copy,1,images/copy_120_90/ISIC_0032850_bl_copy.jpg
8243,ISIC_0030990,5,images/HAM10000_images_part_2/ISIC_0030990.jpg
14144,ISIC_0024994_r_copy,3,images/copy_120_90/ISIC_0024994_r_copy.jpg
3431,ISIC_0027290,5,images/HAM10000_images_part_1/ISIC_0027290.jpg
3062,ISIC_0027278,5,images/HAM10000_images_part_1/ISIC_0027278.jpg
8620,ISIC_0025112,5,images/HAM10000_images_part_1/ISIC_0025112.jpg
11818,ISIC_0034160_bl_copy,1,images/copy_120_90/ISIC_0034160_bl_copy.jpg
1447,ISIC_0026963,4,images/HAM10000_images_part_1/ISIC_0026963.jpg
13523,ISIC_0034169_r_copy,3,images/copy_120_90/ISIC_0034169_r_copy.jpg
10357,ISIC_0032422_b_copy,0,images/copy_120_90/ISIC_0032422_b_copy.jpg
15185,ISIC_0031996_trans_copy,6,images/copy_120_90/ISIC_0031996_trans_copy.jpg
7617,ISIC_0032705,5,images/HAM10000_images_part_2/ISIC_0032705.jpg
6511,ISIC_0028444,5,images/HAM10000_images_part_1/ISIC_0028444.jpg
12835,ISIC_0027046_r_copy,1,images/copy_120_90/ISIC_0027046_r_copy.jpg
8636,ISIC_0028983,5,images/HAM10000_images_part_1/ISIC_0028983.jpg
14768,ISIC_0032545_bl_copy,6,images/copy_120_90/ISIC_0032545_bl_copy.jpg
1084,ISIC_0027027,2,images/HAM10000_images_part_1/ISIC_0027027.jpg
6859,ISIC_0024618,5,images/HAM10000_images_part_1/ISIC_0024618.jpg
12186,ISIC_0031225_bl_copy,1,images/copy_120_90/ISIC_0031225_bl_copy.jpg
9695,ISIC_0028730,0,images/HAM10000_images_part_1/ISIC_0028730.jpg
1932,ISIC_0024459,4,images/HAM10000_images_part_1/ISIC_0024459.jpg
2277,ISIC_0031778,4,images/HAM10000_images_part_2/ISIC_0031778.jpg
14688,ISIC_0032745_un_copy,6,images/copy_120_90/ISIC_0032745_un_copy.jpg
2571,ISIC_0028858,1,images/HAM10000_images_part_1/ISIC_0028858.jpg
13792,ISIC_0031358_median_copy,3,images/copy_120_90/ISIC_0031358_median_copy.jpg
8920,ISIC_0028588,5,images/HAM10000_images_part_1/ISIC_0028588.jpg
6222,ISIC_0025523,5,images/HAM10000_images_part_1/ISIC_0025523.jpg
15438,ISIC_0028431_max_copy,6,images/copy_120_90/ISIC_0028431_max_copy.jpg
13497,ISIC_0025668_g_copy,3,images/copy_120_90/ISIC_0025668_g_copy.jpg
10413,ISIC_0025825_b_copy,0,images/copy_120_90/ISIC_0025825_b_copy.jpg
2875,ISIC_0032030,1,images/HAM10000_images_part_2/ISIC_0032030.jpg
9338,ISIC_0026889,5,images/HAM10000_images_part_1/ISIC_0026889.jpg
6285,ISIC_0026800,5,images/HAM10000_images_part_1/ISIC_0026800.jpg
8843,ISIC_0025542,5,images/HAM10000_images_part_1/ISIC_0025542.jpg
15383,ISIC_0025628_trans_copy,6,images/copy_120_90/ISIC_0025628_trans_copy.jpg
8713,ISIC_0031042,5,images/HAM10000_images_part_2/ISIC_0031042.jpg
13512,ISIC_0032410_max_copy,3,images/copy_120_90/ISIC_0032410_max_copy.jpg
14544,ISIC_0025578_un_copy,6,images/copy_120_90/ISIC_0025578_un_copy.jpg
13726,ISIC_0029578_rot_copy,3,images/copy_120_90/ISIC_0029578_rot_copy.jpg
2192,ISIC_0030255,4,images/HAM10000_images_part_2/ISIC_0030255.jpg
12073,ISIC_0032611_b_copy,1,images/copy_120_90/ISIC_0032611_b_copy.jpg
15590,ISIC_0024867_trans_copy,6,images/copy_120_90/ISIC_0024867_trans_copy.jpg
11376,ISIC_0027135_g_copy,1,images/copy_120_90/ISIC_0027135_g_copy.jpg
2876,ISIC_0031651,1,images/HAM10000_images_part_2/ISIC_0031651.jpg
7218,ISIC_0032992,5,images/HAM10000_images_part_2/ISIC_0032992.jpg
1894,ISIC_0033424,4,images/HAM10000_images_part_2/ISIC_0033424.jpg
3334,ISIC_0028007,5,images/HAM10000_images_part_1/ISIC_0028007.jpg
9310,ISIC_0028909,5,images/HAM10000_images_part_1/ISIC_0028909.jpg
